Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
E1U8D0,KO_vs_WT,0.00901593066443156,0.19936543279984,0.0452231389254094,6,0.965397004859788,0.999830560976539,,0.552884615384615,0.0528846153846154
E2JF22,KO_vs_WT,0.0780434879715864,0.440299523375057,0.177250902688594,6,0.865143592100813,0.999830560976539,,0.636904761904762,0.160714285714286
E9PRG8,KO_vs_WT,0.447084305359002,0.470242166003735,0.950753330264837,6,0.378439217981063,0.999830560976539,,0.523809523809524,0
E9PUL5,KO_vs_WT,-0.73312906884541,0.629481517558368,-1.16465543212304,6,0.288366264042552,0.999830560976539,,0.666666666666667,0
E9PVA8,KO_vs_WT,-0.129294743216792,0.113962558318927,-1.13453703676042,6,0.299852601607791,0.999830560976539,,0.62448132780083,0.0134854771784232
E9PXF8,KO_vs_WT,-0.105028703912482,0.172471116734049,-0.608964016128199,6,0.564877130504467,0.999830560976539,,0.625,0.167857142857143
E9PYH6,KO_vs_WT,0.17665831571935,0.156671648163064,1.12757041743433,6,0.302563839204251,0.999830560976539,,0.63265306122449,0.0178571428571429
E9PYK3,KO_vs_WT,0.31702688710319,0.275077369721207,1.15250079432016,5,0.301221054804495,0.999830560976539,,0.208333333333333,0.0833333333333333
E9PYL2,KO_vs_WT,-0.0825328033946503,0.20625401516961,-0.400151256821743,6,0.702902641557223,0.999830560976539,,0.595588235294118,0.0955882352941176
E9PZJ8,KO_vs_WT,-0.0254046042734793,0.181024422490396,-0.140337993757871,6,0.892985669611368,0.999830560976539,,0.63474025974026,0.113636363636364
E9PZM4,KO_vs_WT,0.0710029546688841,0.280156734275045,0.253440113986968,6,0.808388757958154,0.999830560976539,,0.637731481481481,0.0497685185185185
E9Q0S6,KO_vs_WT,0.0648164584150514,0.528799862049124,0.122572759689998,6,0.90644794845755,0.999830560976539,,0.630681818181818,0.107954545454545
E9Q137,KO_vs_WT,-0.135437577242546,0.66685364220011,-0.20309940393473,6,0.845769878945656,0.999830560976539,,0.333333333333333,0
E9Q1P8,KO_vs_WT,-0.204919119062663,0.284815879359042,-0.719479263318533,6,0.498898458352088,0.999830560976539,,0.5,0
E9Q236,KO_vs_WT,0.0702523913502754,0.31006219171462,0.226575162104689,6,0.8282759879965,0.999830560976539,,0.666666666666667,0.0361111111111111
E9Q2M9,KO_vs_WT,0.059384526136951,0.17770654704565,0.334171853115216,6,0.7496210447527,0.999830560976539,,0.494047619047619,0.101190476190476
E9Q309,KO_vs_WT,0.365881696247145,0.463669514889969,0.78910017695248,5,0.46580655042135,0.999830560976539,,0.645833333333333,0.0833333333333333
E9Q349,KO_vs_WT,1.24820400408513,0.326884074676085,3.81849132700025,4,0.0188026044452707,0.999830560976539,,0.5,0
E9Q394,KO_vs_WT,0.0411751653508249,0.173319530119433,0.237567949338724,6,0.820120538286513,0.999830560976539,,0.509259259259259,0.0231481481481482
E9Q3E1,KO_vs_WT,0.046748047691822,0.298331374954817,0.156698395195283,4,0.883073546583726,0.999830560976539,,0.604166666666667,0.104166666666667
E9Q3L2,KO_vs_WT,-0.0215161344346768,0.189449499365343,-0.113571872751081,6,0.913282052242293,0.999830560976539,,0.631756756756757,0.130067567567568
E9Q3M5,KO_vs_WT,0.0918528395284685,0.715263148228287,0.128418246845219,2,0.909566661019089,0.999830560976539,,0.5,0
E9Q4F2,KO_vs_WT,0.705418307470517,0.589838495519826,1.19595162545101,5,0.285332772132242,0.999830560976539,,0.708333333333333,0
E9Q4F7,KO_vs_WT,-0.40862259430188,0.318172942502895,-1.28427826416497,6,0.246401419275155,0.999830560976539,,0.541666666666667,0.208333333333333
E9Q4N7,KO_vs_WT,-0.137704072398313,0.133123326037137,-1.03440979501893,6,0.340824417911987,0.999830560976539,,0.623015873015873,0.0198412698412698
E9Q4P1,KO_vs_WT,0.137997989628674,0.175892672264138,0.784557923035265,6,0.462554642195383,0.999830560976539,,0.513888888888889,0.0277777777777778
E9Q555,KO_vs_WT,0.138512062217423,0.121222299609098,1.14262856474493,6,0.296729313068394,0.999830560976539,,0.61734693877551,0.0459183673469388
E9Q557,KO_vs_WT,-0.867591866382659,0.466015557462096,-1.86172296716344,6,0.111956054858348,0.999830560976539,,0.636395027624309,0.0224447513812155
E9Q5C9,KO_vs_WT,0.052329910696942,0.246840938036377,0.211998508485777,6,0.839126386596695,0.999830560976539,,0.416666666666667,0
E9Q5F9,KO_vs_WT,-0.211459780607382,0.185991762455838,-1.13693089314959,6,0.298925708996093,0.999830560976539,,0.577380952380952,0.101190476190476
E9Q5K9,KO_vs_WT,-0.0648712171768381,0.166206483164782,-0.390304974520896,6,0.709791225350539,0.999830560976539,,0.6125,0.0125
E9Q612,KO_vs_WT,0.0797336101430632,0.443247567254116,0.179885048522672,6,0.863164305745978,0.999830560976539,,0.625,0.147727272727273
E9Q634,KO_vs_WT,0.206782442723485,0.0832480361587695,2.4839317810346,6,0.0475513856065295,0.999830560976539,,0.594476744186047,0.0203488372093023
E9Q6E9,KO_vs_WT,-0.729334069044734,0.296544986504256,-2.45943820410623,4,0.0697335417161167,0.999830560976539,,0.6875,0.15625
E9Q6J5,KO_vs_WT,0.0354467297912436,0.140536348915816,0.25222463842772,6,0.809285284289438,0.999830560976539,,0.541666666666667,0
E9Q6P5,KO_vs_WT,-0.641580423231028,0.263979601959988,-2.43041666275515,6,0.051133458735573,0.999830560976539,,0.75,0.125
E9Q735,KO_vs_WT,0.0357490336346823,0.221930524128929,0.161082094385151,6,0.877315699391148,0.999830560976539,,0.637019230769231,0.0168269230769231
E9Q784,KO_vs_WT,0.0303703886618816,0.22419611757361,0.135463490583909,6,0.896675832164441,0.999830560976539,,0.510416666666667,0.0729166666666667
E9Q7E2,KO_vs_WT,-0.0489533291766959,0.152943565622447,-0.320074459997495,6,0.759764601482097,0.999830560976539,,0.596354166666667,0.0494791666666667
E9Q7F2,KO_vs_WT,0.24394610018231,0.376453787241943,0.648010747798717,3,0.563152556563456,0.999830560976539,,0.583333333333333,0
E9Q7G0,KO_vs_WT,-0.0178598137967627,0.231851532249455,-0.0770312519545776,6,0.94110317343654,0.999830560976539,,0.5,0.0102040816326531
E9Q7M2;P62500,KO_vs_WT,-0.268610397436629,0.253480045155267,-1.05969050649369,5,0.337768989721479,0.999830560976539,,0.583333333333333,0.0208333333333333
E9Q8D0,KO_vs_WT,-0.0155357451986186,0.31677586099825,-0.0490433366660612,6,0.962476563533084,0.999830560976539,,0.333333333333333,0
E9Q8G5,KO_vs_WT,-0.0585284141084371,0.220383090318912,-0.265575793604409,5,0.801168149621446,0.999830560976539,,0.125,0
E9Q8I9,KO_vs_WT,-0.23755301169258,0.241429425231782,-0.983943906027691,6,0.363140882282168,0.999830560976539,,0.583333333333333,0.0833333333333333
E9Q8T2,KO_vs_WT,-0.40525115378078,0.347001926810007,-1.16786427529743,3,0.327235878524431,0.999830560976539,,0.583333333333333,0
E9Q912,KO_vs_WT,-0.237921905496048,0.157538638502135,-1.51024477396905,6,0.181724874079426,0.999830560976539,,0.611413043478261,0
E9Q9D5,KO_vs_WT,0.131734482527039,0.357240199355379,0.368756043594051,5,0.727408762271007,0.999830560976539,,0.604166666666667,0.0416666666666667
E9QAT4,KO_vs_WT,0.0319595140773836,0.183981213208103,0.173710747527433,6,0.867805337186244,0.999830560976539,,0.540625,0.05625
F6SEU4;Q3UHC7,KO_vs_WT,-0.27890574919249,0.390741444590243,-0.713785939663933,6,0.502167765447619,0.999830560976539,,0.333333333333333,0
F6ZDS4,KO_vs_WT,0.0537932881146085,0.156026929509022,0.344769254153003,6,0.742031685243261,0.999830560976539,,0.593382352941176,0.0136029411764706
F7BJB9,KO_vs_WT,0.206306995413497,0.171187372263218,1.20515311781455,6,0.273514672416786,0.999830560976539,,0.621212121212121,0.0151515151515152
F8VPJ6,KO_vs_WT,-0.0176596785270291,1.03817569847539,-0.0170102985004978,1,0.989171951926295,0.999830560976539,,0.625,0
F8VPK0,KO_vs_WT,-0.00902678164760993,0.0780381242040125,-0.115671432901328,6,0.911687168158248,0.999830560976539,,0.5,0.0833333333333333
F8VPQ2,KO_vs_WT,0.0504075552165917,0.175760841181133,0.286796278840311,6,0.783914586161536,0.999830560976539,,0.658653846153846,0.0432692307692308
F8VPU2,KO_vs_WT,-0.397198497999269,0.31627037050503,-1.2558827352844,6,0.255847483363912,0.999830560976539,,0.639344262295082,0.0327868852459016
F8VPU6,KO_vs_WT,0.3328736612289,0.257291811219616,1.29375925199878,6,0.243316825727951,0.999830560976539,,0.666666666666667,0
F8VPZ5,KO_vs_WT,-0.139726012202063,0.315649341750042,-0.44266213712782,6,0.67352192097982,0.999830560976539,,0.541666666666667,0.194444444444444
F8VPZ9,KO_vs_WT,-0.135666603925734,0.430054585339196,-0.31546368426401,6,0.763093731399594,0.999830560976539,,0.791666666666667,0.125
G3X8U3,KO_vs_WT,0.151368713903366,0.109160274838556,1.38666482955668,6,0.214868086019713,0.999830560976539,,0.416666666666667,0.0625
G3X9C2,KO_vs_WT,-0.86892410520541,0.965659154044896,-0.899824851828631,5,0.409455959461725,0.999830560976539,,0.611111111111111,0.194444444444444
G3X9K3,KO_vs_WT,-0.0542543296504172,0.171439085861315,-0.316464179552999,6,0.762370866405073,0.999830560976539,,0.59765625,0.0325520833333333
G3X9X1,KO_vs_WT,0.120312264040829,0.286611107708197,0.419775301114012,6,0.689265760001898,0.999830560976539,,0.669354838709678,0.0887096774193548
G3X9Z4,KO_vs_WT,-0.063333462970702,0.18981651298931,-0.333656234504048,6,0.749991100026635,0.999830560976539,,0.575,0.0634615384615385
G5E829,KO_vs_WT,-0.107352138981274,0.258486628849163,-0.415310221109803,6,0.692357596986313,0.999830560976539,,0.597355769230769,0.0144230769230769
G5E861,KO_vs_WT,-0.200454412821549,0.642490982189057,-0.311995683018885,2,0.784566106829203,0.999830560976539,,0.666666666666667,0
G5E870,KO_vs_WT,0.0309934804571639,0.209039260037795,0.14826631347413,6,0.886989977005355,0.999830560976539,,0.589723926380368,0.0053680981595092
G5E872,KO_vs_WT,-0.197797209505294,0.446924925832018,-0.442573680886258,6,0.673582429356632,0.999830560976539,,0.666666666666667,0.166666666666667
G5E897,KO_vs_WT,-0.425532345353745,0.379082867106612,-1.12253119905329,6,0.304537802673142,0.999830560976539,,0.5,0.0178571428571429
G5E8B9,KO_vs_WT,-0.0732471102911187,0.2170812787796,-0.337417904956629,6,0.747293060527041,0.999830560976539,,0.5375,0.1375
G5E8P0,KO_vs_WT,0.0276292186792437,0.90728477035075,0.0304526424140929,2,0.978471720600262,0.999830560976539,,0.85,0.05
G5E8P1,KO_vs_WT,-0.107264846557642,0.321451368329101,-0.333689189488298,6,0.749967446320471,0.999830560976539,,0.58695652173913,0.0217391304347826
G5E8V9,KO_vs_WT,0.135747723523115,0.290636418400205,0.467070590362807,6,0.65692894375721,0.999830560976539,,0.639423076923077,0.0625
G5E8Z2,KO_vs_WT,-0.121386099308984,0.463282654236272,-0.262013045813448,6,0.802074554102694,0.999830560976539,,0,0
G9CGD6;Q8WWN9,KO_vs_WT,0.144802850690346,0.211591745771992,0.684350186544535,6,0.519298409526881,0.999830560976539,,0.5625,0.025
J9SQF3,KO_vs_WT,-0.23776303266604,0.476087931149539,-0.499409913819804,6,0.635271617542728,0.999830560976539,,0.697368421052632,0.171052631578947
L0R6Q1,KO_vs_WT,-0.256536344053215,0.360515068033298,-0.711582862410403,6,0.503436694154314,0.999830560976539,,0.555555555555556,0.166666666666667
O00115,KO_vs_WT,0.048563025584522,0.342192488239002,0.141917275374565,6,0.891790724964519,0.999830560976539,,0.555555555555556,0
O00116,KO_vs_WT,0.165941802377038,0.396739253311898,0.418264139461347,6,0.690311429378533,0.999830560976539,,0.62890625,0.015625
O00142,KO_vs_WT,0.019754452711598,0.213645754471984,0.0924635865590696,6,0.929339745672787,0.999830560976539,,0.506944444444445,0.0555555555555556
O00148,KO_vs_WT,0.773653173646772,0.508877357554521,1.52031361223197,6,0.179245265792875,0.999830560976539,,0.4375,0.104166666666667
O00151,KO_vs_WT,0.911188045808666,0.494123800919054,1.84404807886989,2,0.206485769993304,0.999830560976539,,0.5,0
O00154,KO_vs_WT,0.220897672173245,0.284968430138264,0.775165417678257,6,0.467682650121462,0.999830560976539,,0.722222222222222,0.0555555555555556
O00159,KO_vs_WT,-0.198086697686871,0.316985148846897,-0.62490844888934,6,0.555036022832586,0.999830560976539,,0.5625,0
O00160,KO_vs_WT,0.0956812167804657,0.162606279785828,0.588422642142045,6,0.577710918352311,0.999830560976539,,0.606404958677686,0.0175619834710744
O00161,KO_vs_WT,0.0887931796704458,0.244331273903995,0.363413075418807,6,0.728757180520118,0.999830560976539,,0.584677419354839,0.0483870967741936
O00165,KO_vs_WT,0.0395253325155189,0.391362877993988,0.100994076694535,6,0.922845486550857,0.999830560976539,,0.578703703703704,0.0601851851851852
O00170,KO_vs_WT,0.184977731885085,0.207743704020315,0.890413178860988,6,0.407527147536282,0.999830560976539,,0.541666666666667,0
O00182,KO_vs_WT,0.299791755050279,0.22675725654135,1.32208229903157,6,0.234305507360643,0.999830560976539,,0.548469387755102,0.0790816326530612
O00186,KO_vs_WT,0.0748502523215598,0.338999869516342,0.220797289474919,6,0.832572040720948,0.999830560976539,,0.605769230769231,0.0416666666666667
O00189,KO_vs_WT,-0.249586160814361,0.308574754040561,-0.808835322871402,4,0.46397220837228,0.999830560976539,,0.5,0
O00203,KO_vs_WT,0.021503414560737,0.175749016102114,0.122352972651881,6,0.906614724286168,0.999830560976539,,0.6125,0.0275
O00204,KO_vs_WT,-3.09213641093091,1.24919549406648,-2.47530224501942,3,0.089642104058159,0.999830560976539,,0.583333333333333,0
O00206,KO_vs_WT,-0.134618018000999,0.26280254884129,-0.512240153661128,3,0.643810199763743,0.999830560976539,,0.5625,0.1875
O00214,KO_vs_WT,-0.103278557721753,0.255994152299003,-0.403441081736598,6,0.700607868111569,0.999830560976539,,0.625,0.196969696969697
O00217,KO_vs_WT,-0.105360705365067,0.388419106548263,-0.271255207554975,6,0.795285758955642,0.999830560976539,,0.466666666666667,0.125
O00221,KO_vs_WT,-0.915631310665453,0.676455814608059,-1.3535714985257,6,0.224638422565841,0.999830560976539,,0.708333333333333,0.0416666666666667
O00231,KO_vs_WT,0.39507914113735,0.200017542938117,1.97522244966074,6,0.095655261435367,0.999830560976539,,0,0
O00232,KO_vs_WT,0.391472325552497,0.213108476323507,1.83696271638781,6,0.115864819039244,0.999830560976539,,0.66796875,0.03515625
O00233,KO_vs_WT,0.0210131961631064,0.233969208848857,0.0898118015891607,6,0.931359790518909,0.999830560976539,,0.580357142857143,0
O00244,KO_vs_WT,-0.662460944457713,0.425457417026911,-1.55705581321623,6,0.170463990954256,0.999830560976539,,0.625,0.125
O00255,KO_vs_WT,-0.0693720982906609,0.237561452510603,-0.292017486665117,6,0.780107224225346,0.999830560976539,,0.333333333333333,0
O00257,KO_vs_WT,0.277224776299853,0.741375142026287,0.373933196009455,3,0.73331789847575,0.999830560976539,,0.583333333333333,0
O00264,KO_vs_WT,-0.761646827035704,0.471156202886109,-1.61654844480486,6,0.157103131876204,0.999830560976539,,0.208333333333333,0.0416666666666667
O00267,KO_vs_WT,0.283291618233649,0.149215186701351,1.89854413948259,6,0.106384352973051,0.999830560976539,,0.536764705882353,0.00735294117647059
O00268,KO_vs_WT,0.00233502231795838,0.278590567078664,0.00838155556537221,6,0.993584295641534,0.999830560976539,,0.594551282051282,0.0913461538461538
O00273,KO_vs_WT,0.00634241393997398,0.304116868747311,0.0208551862515849,6,0.984037423457801,0.999830560976539,,0.55188679245283,0.00471698113207547
O00287,KO_vs_WT,0.0527031991192125,0.372379088923685,0.141531038360786,6,0.892082937971505,0.999830560976539,,0,0
O00291,KO_vs_WT,0.260321943157802,1.1906491795943,0.218638661680768,1,0.862966675148958,0.999830560976539,,0.75,0
O00299,KO_vs_WT,-0.293391703450046,0.532158937000849,-0.551323454424252,6,0.601323939312129,0.999830560976539,,0.6484375,0.0234375
O00303,KO_vs_WT,-0.052840381734591,0.626991555249227,-0.0842760660685248,5,0.936107216405713,0.999830560976539,,0.458333333333333,0.0416666666666667
O00305,KO_vs_WT,-0.70447006321593,0.00194128819800594,-362.887933867598,1,0.00175431063290299,0.999830560976539,,0.625,0
O00308,KO_vs_WT,-0.459206890062939,0.409885269619251,-1.12033030728209,6,0.305403321870413,0.999830560976539,,0.416666666666667,0.25
O00329,KO_vs_WT,0.0936015177165633,0.158294238885081,0.591313482890027,6,0.575894301983549,0.999830560976539,,0.545454545454545,0.0909090909090909
O00330,KO_vs_WT,-0.196780096661987,0.296248870593232,-0.664239145512822,6,0.531219795284215,0.999830560976539,,0.545833333333333,0.0458333333333333
O00391,KO_vs_WT,-1.09585578146016,1.04661234895512,-1.04705030716884,1,0.485370226217826,0.999830560976539,,0.875,0
O00400,KO_vs_WT,0.00954661726220805,0.240523785465025,0.039690948833816,6,0.969627249634914,0.999830560976539,,0.597222222222222,0.0972222222222222
O00409,KO_vs_WT,-0.44630496335671,0.253489148667638,-1.76064721390454,6,0.12877985094592,0.999830560976539,,0.611111111111111,0.0555555555555556
O00410,KO_vs_WT,0.319975735897384,0.184554810879367,1.73377076637972,6,0.13365645408225,0.999830560976539,,0.555555555555556,0
O00418,KO_vs_WT,0.151640029817992,0.318946898829591,0.475439737380897,4,0.659272858051726,0.999830560976539,,0.708333333333333,0.125
O00421,KO_vs_WT,-0.224562044121276,1.00268382415053,-0.223960972255161,1,0.859736582498062,0.999830560976539,,0.875,0
O00422,KO_vs_WT,-1.24488688558889,0.591474941406193,-2.10471619073033,6,0.0799546615522877,0.999830560976539,,0.354166666666667,0.166666666666667
O00423,KO_vs_WT,0.348422129227022,0.149374732790863,2.33253725524545,6,0.0584374867380701,0.999830560976539,,0.588942307692308,0.0432692307692308
O00425,KO_vs_WT,0.0311243239717109,0.162354001139732,0.191706540973532,6,0.854295299268371,0.999830560976539,,0.555555555555556,0
O00429,KO_vs_WT,-0.0542526841230165,0.158471462262696,-0.342349867593717,6,0.743761576448875,0.999830560976539,,0.677083333333333,0.0104166666666667
O00442,KO_vs_WT,0.169854932354822,0.197443629262133,0.860270513612355,6,0.422677573600349,0.999830560976539,,0.520833333333333,0.0357142857142857
O00443,KO_vs_WT,0.606435188272597,0.297636872341192,2.03750020453588,6,0.0877476185800417,0.999830560976539,,0.46875,0.208333333333333
O00453,KO_vs_WT,0.132165842465791,0.407106276737672,0.324647027122491,6,0.756468620369865,0.999830560976539,,0.166666666666667,0
O00461,KO_vs_WT,0.334401631122452,0.335883357288891,0.995588569262859,6,0.357890781592775,0.999830560976539,,0.569444444444445,0.166666666666667
O00462,KO_vs_WT,0.161447022324733,0.204201546246711,0.790625856131747,6,0.459262916592403,0.999830560976539,,0.636904761904762,0.0148809523809524
O00471,KO_vs_WT,-0.213203173892026,0.43921889941392,-0.485414389445713,6,0.644597588438592,0.999830560976539,,0.6875,0.1875
O00479,KO_vs_WT,0.0392667262471022,0.7010517824618,0.0560111638390162,6,0.95715151993086,0.999830560976539,,0.541666666666667,0.0833333333333333
O00483,KO_vs_WT,-0.494030487125285,0.334749337441094,-1.47582215069274,6,0.190446209434773,0.999830560976539,,0.5,0
O00488,KO_vs_WT,-0.265009125900369,0.892640566866717,-0.296882234280014,3,0.785924918290727,0.999830560976539,,0.725,0.1
O00499,KO_vs_WT,-0.347835100790007,0.292655783628403,-1.18854681932979,6,0.279523217989204,0.999830560976539,,0.48,0
O00505,KO_vs_WT,0.0171644746747575,0.138220309104377,0.124182001805507,6,0.905227004992431,0.999830560976539,,0,0
O00506,KO_vs_WT,0.949686920064364,0.148419492802084,6.39866706276082,6,0.000686428265012973,0.999830560976539,,0.375,0
O00519,KO_vs_WT,Inf,,,,,0,oneConditionMissing,,
O00522,KO_vs_WT,-0.673977884459645,0.65287464727466,-1.03232356666487,2,0.410407995521229,0.999830560976539,,0.5,0
O00534,KO_vs_WT,0.0457242841667526,0.192607337053791,0.23739637786479,6,0.820247639511074,0.999830560976539,,0.575757575757576,0.0132575757575758
O00541,KO_vs_WT,0.0725808220821722,0.205697698003338,0.35285189278586,6,0.736264516364136,0.999830560976539,,0.517857142857143,0.0571428571428571
O00560,KO_vs_WT,0.0923928208524911,0.217272774780933,0.425238831444238,6,0.685491478890914,0.999830560976539,,0.5,0
O00562,KO_vs_WT,0.0257021739367948,0.26603577578208,0.0966117202140828,6,0.926180993629429,0.999830560976539,,0.543918918918919,0.101351351351351
O00566,KO_vs_WT,-0.118435913335784,0.271659253996002,-0.43597231308574,6,0.678105612389797,0.999830560976539,,0.6640625,0.03125
